98 3822	0	0	3822
99 3784	0	0	3784
100 3629	0	0	3629
101 3737	0	0	3737
102 3709	0	0	3709
103 4160	0	0	4160
104 4663	0	0	4665
105 4958	0	0	4959
106 5088	0	0	5089
107 4895	0	0	4895
108 5003	0	0	5003
109 4998	0	0	4998
110 5004	0	0	5004
111 4930	0	0	5001
112 4854	0	0	4852
113 5987	0	0	5914
114 6326	0	0	6328
115 6026	0	0	6026
116 6330	0	0	6330
117 6159	0	0	6159
118 6140	0	0	6141
119 6264	0	0	6264
120 6356	0	0	6293
121 6205	0	0	6205
122 6659	0	0	6721
123 7294	0	0	7294
124 7238	0	0	7310
125 7462	0	0	7462
126 7551	0	0	7479
127 7551	0	0	7553
128 7436	0	0	7436
129 7313	0	0	7313
130 7567	0	0	7567
131 7481	0	0	7480
132 7581	416	0	7998
133 7874	700	0	8706
134 7989	634	0	8624
135 8172	709	0	8752
136 8106	648	0	8755
137 8058	645	0	8703
138 7976	638	0	8615
139 7762	575	0	8337
140 8141	662	0	8801
141 8393	1009	0	9403
142 8525	1293	0	9822
143 8637	1303	0	9941
144 8452	1346	0	9798
145 8595	1407	0	10074
146 7480	1636	925	9981
147 5459	2313	2173	9946
148 4636	2704	2565	9967
149 4688	2734	2664	10016
150 6407	2061	1492	9959
151 14512	1299	144	16028
152 15484	5080	1467	21974
153 7359	8677	5492	21461
154 4562	9128	8236	21989
155 4628	9758	8714	23173
156 4595	9616	8662	22874
157 4603	9465	8515	22451
158 4680	9663	8616	22959
159 4631	9162	8189	22046
160 3761	7973	7196	18930
161 1473	7015	6141	14630
162 0	6596	5728	12399
163 0	6435	5498	11932
164 0	6077	5210	11287
165 0	5688	4823	10512
166 0	5503	4557	10044
167 0	5976	5153	11129
168 0	6574	5692	12225
169 0	6684	5740	12426
170 2078	8632	5242	15889
171 4565	10998	4686	20185
172 4570	10807	4568	20150
173 3592	9129	3694	16398
174 3833	9563	3897	17149
175 4941	11637	5035	21718
176 5258	12387	5383	23104
177 5163	12066	5163	22464
178 5436	12519	5245	23130
179 5812	13325	5751	24815
180 5706	13223	5768	24698
181 5726	13197	5725	24639
182 5436	12347	5188	22970
183 5437	12452	5303	23099
184 5673	12981	5612	24267
185 5371	12523	5322	23319
186 5197	12158	5197	22555
187 5470	12586	5470	23599
188 5760	13265	5823	24921
189 7792	12548	8046	28255
190 9617	11413	10362	31252
191 9840	11533	10966	32339
192 10046	11038	11061	32091
193 9030	9501	9895	28375
194 9249	9942	10370	29674
195 10424	11068	11492	33086
196 10181	10364	10793	31349
197 9753	10016	10558	30304
198 10761	12066	11701	34532
199 11378	13077	12248	36763
200 11077	12768	12132	35979
201 10097	11524	11100	32651
202 9494	10495	10239	30228
203 10209	11209	11088	32728
204 9061	9978	10043	28956
205 8876	10083	9684	28555
206 10182	11461	11149	32922
207 9384	9456	10452	29110
208 7768	9934	8870	26646
209 7327	13092	10709	31263
210 7933	13850	13802	35607
211 8408	14111	14492	37061
212 9616	15955	15975	41526
213 9090	14709	14513	38134
214 6678	11503	11610	29605
215 5770	10771	11338	28062
216 6284	11397	11763	29651
217 7664	13391	13021	34008
218 7351	13070	12470	32760
219 6265	10883	10821	28131
220 6545	10965	11271	28856
221 7169	12321	12498	31848
222 9433	15992	15668	41056
223 10790	18342	17834	46916
224 9145	16236	15279	40616
225 6560	12287	11499	30438
226 5806	11119	10756	27920
227 6670	12481	11433	30618
228 7653	13452	11117	31853
229 7196	14209	10085	31534
230 6941	18808	10826	36801
231 6483	21645	11476	39485
232 5751	18974	10405	35018
233 5622	16381	9565	31578
234 6904	18123	11053	36124
235 7482	18284	11373	36939
236 5272	14369	8849	28805
237 5101	15035	9018	29165
238 6106	17265	10658	33946
239 5938	17248	10657	33907
240 5870	16657	9735	32228
241 6049	18069	10681	34892
242 6166	18165	11476	35744
243 5856	15835	10525	32177
244 6104	17497	10854	34439
245 8218	21225	12375	42093
246 7356	21330	11291	40146
247 5517	24217	10214	39884
248 7719	25878	11985	45390
249 10391	23719	12960	46940
250 10165	21259	11461	42879
251 7903	17876	9480	35432
252 7169	16916	8895	33092
253 7776	17316	9283	34315
254 8589	18334	9518	36360
255 9918	21215	10199	41284
256 9328	20773	10731	40861
257 8027	18530	9889	36618
258 8999	20182	10153	39213
259 7812	17641	9000	34524
260 6425	15878	7898	30278
261 7158	17955	9177	34238
262 6991	17823	9097	33903
263 7484	18155	8600	34065
264 8822	20368	9873	38896
265 10333	21689	12478	44376
266 11181	20265	14102	45791
267 9114	19162	13398	41748
268 7289	20408	13535	41116
269 7736	22061	14935	44968
270 8352	23194	15727	47169
271 8298	24968	16208	49397
272 7536	22209	14017	43874
273 7071	18029	11725	37267
274 6441	17647	10869	34925
275 7773	16460	10783	34322
276 8456	14640	10332	33421
277 6805	14159	10257	31445
278 5830	15815	10059	31821
279 6185	18089	9165	33359
280 7176	22648	10208	39892
281 8017	20570	10615	39075
282 8208	15142	9796	33022
283 7344	18898	9414	35711
284 6229	19049	10127	35474
285 4664	18397	11656	34635
286 4200	22014	13026	39987
287 5248	19911	13402	38662
288 4595	17357	11849	33272
289 3057	24562	12030	39948
290 4267	25325	13891	43224
291 6914	19693	14415	40896
292 8205	20904	15862	45038
293 8022	23933	16701	48846
294 8024	24194	17489	49822
295 7877	23234	18749	49681
296 7579	24014	19373	50858
297 8098	23847	20151	52078
298 8189	21824	19666	50025
299 7367	19484	16545	43442
300 7935	19133	15682	42663
301 8531	17724	16753	42634
302 8441	15840	15698	39651
303 5068	9292	8991	26300
304 1283	10917	6938	19763
305 2567	20216	11089	31003
306 3235	19081	11273	33205
307 2726	16531	12311	32115
308 2515	14890	11114	28725
309 3225	14580	10364	27931
310 3066	16618	10006	29358
311 2723	20824	9480	32975
312 4035	21345	11655	37190
313 4928	19016	12906	37101
314 4115	16469	11504	32139
315 4784	16376	13038	33768
316 5184	18701	13603	37514
317 4146	16909	11175	32385
318 3684	15636	9132	28367
319 3232	19008	7262	29429
320 4076	15248	8080	27931
321 6418	11440	9837	27595
322 5214	19521	9791	34152
323 3103	22724	9222	35198
324 4464	18657	11050	34411
325 4532	15950	10728	30910
326 5541	19072	11365	35981
327 6197	20268	12582	39566
328 3879	15070	9499	28299
329 3491	16935	9485	30125
330 3776	19922	10168	33466
331 4465	19524	10078	33608
332 6925	22038	13368	42544
333 7035	21984	14540	43546
334 5223	22698	12442	40456
335 5071	22400	11888	39538
336 7162	22818	13320	42936
337 8766	28699	15296	52825
338 7629	26164	15112	48648
339 4912	17067	11853	33641
340 4507	13646	10165	28749
341 2975	8615	6744	18314
342 63	3342	1958	5426
343 0	3963	751	4738
344 1758	2096	0	3855
345 4393	127	0	4447
346 4606	642	0	5351
347 3372	1877	0	5250
348 2858	2482	0	5241
349 2853	2477	0	5330
350 2888	2508	0	5396
351 2862	2486	0	5349
352 2803	2434	0	5237
353 2820	2449	0	5343
354 2859	2483	0	5343
355 2862	2485	0	5273
356 2891	2446	0	5337
357 2901	2520	0	5422
358 2795	2491	0	5286
359 3700	2798	0	6500
360 2861	1950	0	4812
361 1249	500	0	1747
362 1337	123	0	1461
363 800	0	0	800
364 932	0	0	932
365 1379	0	0	1379
366 796	0	0	796
367 1016	0	0	1016
368 1090	0	0	1090
369 810	0	0	810
370 1336	0	0	1335
371 1190	0	0	1190
372 807	0	0	807
373 1233	0	0	1233
374 821	0	0	821
375 798	0	0	798
376 1568	0	0	1568
377 805	0	0	805
378 824	0	0	824
379 1622	0	0	1622
380 800	0	0	800
381 794	0	0	794
382 1613	0	0	1613
383 820	0	0	820
384 802	0	0	802
385 1582	0	0	1582
386 794	0	0	794
387 801	0	0	801
388 1603	0	0	1603
389 798	0	0	798
390 799	0	0	799
391 1597	0	0	1597
392 791	0	0	791
393 790	0	0	790
394 1594	0	0	1594
395 800	0	0	800
396 806	0	0	806
397 1618	0	0	1618
398 800	0	0	800
399 794	0	0	794
400 1583	0	0	1583
401 792	0	0	792
402 785	0	0	785
403 1579	0	0	1579
404 803	0	0	803
405 809	0	0	809
406 1625	0	0	1625
407 803	0	0	803
408 812	0	0	812
409 1612	0	0	1612
410 803	0	0	803
411 796	0	0	796
412 1607	0	0	1607
413 822	0	0	822
414 809	0	0	809
415 1577	0	0	1577
416 791	0	0	791
417 807	0	0	807
418 1635	0	0	1635
419 800	0	0	800
420 796	0	0	796
421 1638	0	0	1638
422 803	0	0	803
423 794	0	0	794
424 1618	0	0	1618
425 790	0	0	790
426 794	0	0	794
427 1614	0	0	1614
428 792	0	0	792
429 798	0	0	798
430 1637	0	0	1637
431 813	0	0	813
432 797	0	0	797
433 1497	0	0	1497
434 814	0	0	814
435 1692	0	0	1691
436 1576	0	0	1576
437 0	0	0	0
438 0	0	0	0
439 0	0	0	0
440 0	0	0	0
441 0	0	0	0
442 0	0	0	0
443 0	0	0	0
444 0	0	0	0
445 0	0	0	0
446 0	0	0	0
447 0	0	0	0
448 0	0	0	0
449 0	0	0	0
450 0	0	0	0
451 0	0	0	0
452 0	0	0	0
453 0	0	0	0
454 0	0	0	0
455 0	0	0	0
456 0	0	0	0
457 0	0	0	0
458 0	0	0	0
459 0			
